q_id,web_list
115,"[1915, 1495, 1825, 1861, 1831]"
116,"[1029, 1586, 1193, 1034, 1040]"
117,"[1916, 1907, 119, 1066, 1071]"
118,"[372, 1186, 452, 363, 1158]"
119,"[1915, 478, 1721, 369, 1324]"
120,"[1673, 290, 30, 671, 815]"
121,"[1607, 1186, 1602, 1157, 1598]"
122,"[1861, 1846, 1815, 1813, 1814]"
123,"[419, 95, 1032, 1033, 1589]"
124,"[1065, 73, 1670, 1927, 1107]"
125,"[108, 1515, 1467, 516, 509]"
126,"[1249, 1915, 1770, 1815, 1818]"
127,"[926, 421, 1618, 670, 470]"
128,"[114, 535, 16, 507, 1899]"
129,"[1607, 1186, 372, 1602, 1157]"
130,"[1915, 1555, 292, 493, 1324]"
131,"[1707, 1878, 1938, 1708, 1173]"
132,"[1907, 1892, 1885, 513, 1887]"
133,"[1915, 478, 1924, 516, 1900]"
134,"[1588, 670, 1536, 1543, 1520]"
135,"[1602, 1825, 372, 1186, 1607]"
136,"[630, 1707, 1878, 1938, 393]"
137,"[1607, 623, 368, 37, 1157]"
138,"[1916, 1567, 1598, 1065, 92]"
139,"[1915, 885, 79, 1930, 1666]"
140,"[1526, 1549, 878, 1547, 1473]"
141,"[1825, 1495, 1915, 1815, 108]"
142,"[1562, 1528, 1532, 1543, 1534]"
143,"[1193, 1033, 1586, 1029, 1909]"
144,"[1054, 1592, 549, 407, 1834]"
145,"[1287, 828, 1895, 1922, 1897]"
146,"[1707, 1878, 1938, 78, 469]"
147,"[1033, 1915, 1659, 927, 1526]"
148,"[1567, 95, 1539, 1535, 1534]"
149,"[1113, 377, 1708, 1707, 1878]"
150,"[37, 1072, 1567, 748, 95]"
151,"[1915, 1906, 1344, 759, 752]"
152,"[1070, 1915, 1113, 1543, 1141]"
153,"[419, 1915, 1032, 1620, 407]"
154,"[1864, 1707, 1878, 1938, 1159]"
155,"[582, 692, 888, 116, 1604]"
156,"[1707, 1878, 1938, 858, 1708]"
157,"[1185, 1607, 623, 368, 363]"
158,"[1071, 868, 103, 1748, 1567]"
159,"[1610, 407, 406, 692, 116]"
160,"[730, 1666, 719, 731, 814]"
161,"[1915, 1897, 1884, 1922, 1526]"
162,"[1539, 1534, 95, 1535, 1567]"
163,"[1567, 878, 559, 1064, 1926]"
164,"[362, 1019, 1894, 832, 502]"
165,"[832, 1707, 1878, 1938, 1284]"
166,"[1895, 828, 1265, 1570, 1287]"
167,"[1176, 353, 124, 420, 1118]"
168,"[731, 943, 195, 214, 141]"
169,"[270, 1630, 197, 150, 271]"
170,"[452, 1159, 1300, 372, 1861]"
171,"[1915, 1543, 759, 1536, 761]"
172,"[1567, 1899, 1526, 1561, 1534]"
173,"[862, 1604, 1570, 368, 1192]"
174,"[1534, 1526, 1546, 1518, 1536]"
175,"[1534, 867, 793, 1713, 1118]"
176,"[1901, 1897, 1915, 1922, 92]"
177,"[1915, 1344, 1930, 1592, 730]"
178,"[1899, 1526, 1904, 1897, 1922]"
179,"[1887, 667, 506, 1846, 878]"
180,"[1915, 752, 1603, 92, 759]"
181,"[1066, 95, 623, 368, 1607]"
182,"[377, 1072, 368, 1604, 1606]"
183,"[1915, 1561, 1526, 1543, 1534]"
184,"[1915, 1897, 773, 1922, 1721]"
185,"[1623, 1611, 1625, 1563, 468]"
186,"[372, 1193, 1906, 1586, 1894]"
187,"[43, 1526, 1904, 1899, 1532]"
188,"[1924, 1884, 1915, 116, 1305]"
189,"[1707, 1878, 1938, 1868, 1852]"
190,"[1915, 1302, 1344, 1609, 511]"
191,"[1344, 1906, 1915, 114, 926]"
192,"[1620, 1193, 1033, 1298, 1591]"
193,"[1915, 1861, 1900, 1603, 1824]"
194,"[1539, 1526, 95, 1748, 1629]"
195,"[1915, 1603, 1609, 1607, 623]"
196,"[1071, 868, 811, 1748, 1523]"
197,"[1602, 1186, 372, 1607, 1825]"
198,"[926, 1915, 1619, 1557, 1618]"
199,"[369, 1929, 670, 723, 1276]"
200,"[1915, 114, 1543, 1113, 1924]"
201,"[1033, 1034, 1598, 470, 620]"
202,"[1915, 1193, 1916, 1607, 670]"
203,"[1019, 78, 832, 1652, 1097]"
204,"[1607, 1636, 1535, 752, 1903]"
205,"[1915, 1924, 1884, 1900, 1897]"
206,"[1019, 1707, 1878, 1938, 1317]"
207,"[45, 1521, 1610, 1915, 456]"
208,"[582, 692, 116, 1461, 888]"
209,"[420, 1525, 1516, 1524, 453]"
210,"[1428, 136, 137, 138, 139]"
211,"[1884, 1924, 478, 1915, 54]"
212,"[43, 868, 1915, 1748, 1521]"
213,"[1904, 1922, 1897, 1567, 1915]"
214,"[691, 677, 1601, 1884, 709]"
215,"[43, 1567, 1915, 1063, 1526]"
216,"[1567, 1561, 1915, 1532, 1562]"
217,"[1708, 1707, 1878, 1938, 1854]"
218,"[1588, 1561, 1526, 1885, 1529]"
219,"[1619, 1687, 1825, 1618, 1617]"
220,"[1915, 1619, 1618, 1721, 1934]"
221,"[1607, 1721, 1608, 1068, 688]"
222,"[1710, 1897, 1922, 1344, 92]"
223,"[1915, 1598, 1526, 1033, 1032]"
224,"[1567, 1072, 135, 1889, 1896]"
225,"[1906, 901, 1528, 752, 761]"
226,"[333, 1102, 416, 1915, 337]"
227,"[1521, 113, 1586, 1520, 1538]"
228,"[1521, 114, 455, 1915, 535]"
229,"[660, 1607, 687, 761, 1870]"
230,"[1915, 927, 1033, 1526, 1897]"
231,"[1861, 1301, 1869, 1915, 1279]"
232,"[1567, 37, 43, 1629, 1543]"
233,"[16, 114, 1915, 535, 407]"
234,"[1428, 716, 623, 430, 107]"
235,"[1043, 1205, 1192, 1344, 1915]"
236,"[1567, 16, 114, 535, 54]"
237,"[1526, 1899, 1915, 1066, 1588]"
238,"[1824, 1870, 1861, 211, 212]"
239,"[439, 1267, 1477, 1263, 1293]"
240,"[1915, 1721, 1934, 1560, 1344]"
241,"[1113, 377, 717, 1072, 1641]"
242,"[1033, 1034, 1586, 1029, 1193]"
243,"[1567, 1072, 1906, 933, 470]"
244,"[1523, 1915, 1521, 1526, 1527]"
245,"[1915, 1543, 1561, 1526, 478]"
246,"[1915, 1072, 1567, 1899, 502]"
247,"[73, 1670, 37, 403, 783]"
248,"[95, 37, 1778, 91, 93]"
249,"[16, 535, 926, 390, 1113]"
250,"[1707, 1878, 1938, 1708, 1857]"
251,"[1601, 1611, 708, 683, 623]"
252,"[1906, 1043, 1915, 1590, 408]"
253,"[1744, 684, 1707, 1878, 1938]"
254,"[1924, 478, 786, 1434, 1915]"
255,"[1524, 1830, 1559, 1834, 1871]"
256,"[1157, 1186, 1607, 372, 1602]"
257,"[1894, 748, 844, 349, 740]"
258,"[1861, 789, 1721, 493, 851]"
259,"[1915, 1344, 1897, 1922, 95]"
260,"[1290, 1869, 1019, 1707, 1878]"
261,"[1894, 289, 1921, 1525, 37]"
262,"[1915, 1561, 1560, 1526, 1874]"
263,"[419, 1666, 407, 406, 1193]"
264,"[1344, 108, 1710, 1915, 92]"
265,"[1915, 478, 1924, 1897, 1900]"
266,"[1032, 106, 1526, 1899, 1532]"
267,"[1915, 1555, 1617, 292, 1655]"
268,"[1924, 1884, 786, 1915, 478]"
269,"[1567, 1896, 1608, 1586, 289]"
270,"[1790, 1791, 1793, 1792, 1786]"
271,"[1592, 1721, 911, 1933, 197]"
272,"[728, 730, 1591, 408, 1149]"
273,"[1915, 1861, 1301, 1077, 1874]"
274,"[1608, 1607, 1613, 730, 1894]"
275,"[363, 92, 1894, 1613, 368]"
276,"[1122, 290, 1737, 1167, 55]"
277,"[259, 1785, 1296, 1488, 732]"
278,"[660, 1147, 362, 684, 401]"
279,"[1707, 1878, 1938, 1852, 1857]"
280,"[372, 361, 363, 1159, 362]"
281,"[1607, 1535, 95, 1554, 1542]"
282,"[1526, 1915, 1534, 1066, 1532]"
283,"[368, 1072, 1157, 80, 717]"
284,"[1906, 1904, 1535, 1915, 1607]"
285,"[402, 11, 412, 411, 1673]"
286,"[1673, 1677, 1915, 1846, 1105]"
287,"[623, 606, 18, 1604, 1721]"
288,"[420, 1118, 1320, 377, 124]"
289,"[720, 1930, 1153, 1317, 730]"
290,"[1915, 1924, 478, 1677, 1434]"
291,"[1915, 1721, 759, 752, 761]"
292,"[1904, 1241, 1173, 291, 1896]"
293,"[420, 1902, 1197, 1888, 124]"
294,"[933, 1861, 1620, 1885, 1068]"
295,"[1915, 1900, 1934, 334, 1543]"
296,"[1915, 211, 212, 979, 980]"
297,"[1915, 1586, 1032, 1899, 1526]"
298,"[1922, 1904, 1897, 1915, 106]"
299,"[420, 124, 1902, 1197, 1887]"
300,"[95, 1069, 1591, 1249, 1567]"
301,"[1043, 1249, 1592, 1591, 1649]"
302,"[1707, 1878, 1938, 388, 7]"
303,"[1824, 1915, 1874, 1870, 1721]"
304,"[1924, 478, 1884, 1434, 1897]"
305,"[875, 667, 1708, 1913, 930]"
306,"[110, 623, 375, 1190, 636]"
307,"[1861, 1915, 1869, 516, 1240]"
308,"[1666, 419, 933, 1649, 1033]"
309,"[408, 927, 1915, 1290, 1536]"
310,"[135, 1098, 377, 1072, 372]"
311,"[1825, 283, 1148, 1861, 452]"
312,"[420, 1197, 1118, 1894, 1525]"
313,"[1915, 1721, 1618, 1550, 92]"
314,"[298, 434, 1687, 1284, 442]"
315,"[1666, 419, 1649, 731, 56]"
316,"[372, 1186, 363, 362, 1602]"
317,"[1614, 1521, 1610, 1312, 45]"
318,"[1915, 1535, 1629, 1904, 1543]"
319,"[1900, 1915, 1897, 1922, 114]"
320,"[1027, 1932, 730, 1045, 1591]"
321,"[1915, 1590, 1592, 407, 900]"
322,"[37, 1567, 1915, 1072, 91]"
323,"[1915, 1205, 943, 153, 185]"
324,"[1610, 455, 16, 1614, 1521]"
325,"[1869, 516, 1830, 512, 452]"
326,"[1607, 372, 1186, 363, 1185]"
327,"[43, 868, 1521, 1748, 1915]"
328,"[1915, 926, 1885, 1618, 1561]"
329,"[1915, 688, 334, 1543, 691]"
330,"[1915, 92, 1874, 362, 1824]"
331,"[1915, 478, 1924, 927, 1897]"
332,"[926, 1915, 1602, 1618, 326]"
333,"[1607, 1906, 1915, 1567, 688]"
334,"[1607, 1344, 1608, 1903, 623]"
335,"[731, 1666, 208, 209, 968]"
336,"[667, 875, 611, 1913, 778]"
337,"[1915, 1934, 1885, 1870, 1824]"
338,"[1526, 1029, 1922, 1899, 1897]"
339,"[1066, 95, 623, 368, 1607]"
340,"[16, 114, 1884, 1924, 1305]"
341,"[93, 1708, 95, 516, 1066]"
342,"[1902, 420, 1552, 124, 1524]"
343,"[114, 1113, 16, 1567, 1915]"
344,"[1045, 377, 1931, 1168, 1255]"
345,"[1105, 1102, 1083, 1095, 293]"
346,"[1915, 1897, 1922, 1721, 1192]"
347,"[692, 888, 1604, 1601, 116]"
348,"[1915, 1344, 421, 911, 1592]"
349,"[114, 1113, 16, 1922, 1897]"
350,"[1619, 1804, 1781, 1798, 1782]"
351,"[478, 1924, 1897, 1884, 1922]"
352,"[336, 606, 1517, 1113, 1194]"
353,"[420, 1197, 124, 472, 1902]"
354,"[1033, 470, 620, 1586, 1916]"
355,"[1915, 1721, 926, 1618, 1157]"
356,"[1344, 1915, 419, 1592, 1930]"
357,"[1924, 786, 1915, 478, 1897]"
358,"[1818, 1819, 1813, 1814, 1820]"
359,"[1915, 1526, 1899, 1032, 1543]"
360,"[1915, 1521, 1543, 1523, 1552]"
361,"[1915, 1561, 1885, 1560, 1543]"
362,"[1915, 1520, 1543, 1531, 1528]"
363,"[43, 1534, 1523, 1526, 1904]"
364,"[1915, 1897, 1922, 1526, 1521]"
365,"[1186, 372, 1157, 1602, 1074]"
366,"[875, 1913, 667, 412, 881]"
367,"[1611, 901, 1249, 92, 1570]"
368,"[933, 1034, 1029, 1025, 930]"
369,"[1707, 1878, 1938, 411, 1861]"
370,"[1019, 305, 362, 283, 1861]"
371,"[1915, 707, 92, 1438, 516]"
372,"[420, 124, 1320, 1118, 1197]"
373,"[611, 1039, 1708, 930, 1203]"
374,"[407, 406, 1924, 1915, 478]"
375,"[420, 1118, 1197, 124, 1320]"
376,"[868, 1071, 1748, 1526, 1915]"
377,"[1915, 1603, 1344, 1279, 752]"
378,"[582, 116, 1461, 549, 888]"
379,"[1526, 1899, 1915, 1561, 1529]"
380,"[1915, 1520, 1521, 1620, 1544]"
381,"[1607, 372, 1186, 368, 623]"
382,"[1915, 478, 1924, 1897, 1922]"
383,"[730, 1567, 210, 977, 91]"
384,"[1193, 1586, 1620, 1033, 1034]"
385,"[362, 1019, 1915, 1894, 1265]"
386,"[1915, 1824, 1870, 1825, 1874]"
387,"[368, 740, 1567, 372, 1072]"
388,"[1176, 289, 353, 1321, 1934]"
389,"[707, 1919, 1602, 1920, 1818]"
390,"[1915, 1279, 1044, 1603, 1861]"
391,"[478, 1434, 1412, 521, 1924]"
392,"[1922, 1897, 881, 1567, 1905]"
393,"[1915, 1737, 1630, 1846, 1721]"
394,"[1019, 78, 832, 1652, 300]"
395,"[1567, 1896, 1889, 1539, 1526]"
396,"[1894, 349, 368, 1861, 362]"
397,"[114, 1899, 535, 1496, 390]"
398,"[1915, 511, 1861, 1825, 1609]"
399,"[1033, 1586, 1904, 1608, 1552]"
400,"[1072, 1542, 1530, 1567, 1894]"
401,"[1837, 1833, 1828, 1838, 1814]"
402,"[1915, 1897, 1922, 1924, 1708]"
403,"[1900, 1915, 1897, 1922, 516]"
404,"[1861, 1855, 1265, 1869, 1863]"
405,"[1157, 363, 1872, 1831, 1835]"
406,"[1906, 1567, 1592, 1344, 1930]"
407,"[1915, 1603, 369, 1825, 1252]"
408,"[687, 289, 1064, 1926, 1915]"
409,"[339, 1655, 544, 1516, 1491]"
410,"[1029, 1065, 1066, 1033, 1916]"
411,"[1203, 1565, 1295, 1526, 449]"
412,"[926, 1567, 1611, 1618, 1598]"
413,"[1915, 1592, 1344, 1917, 1054]"
414,"[1861, 1855, 1815, 1818, 1817]"
415,"[1187, 135, 1790, 1787, 1788]"
416,"[1904, 1526, 1543, 1915, 1899]"
417,"[1901, 419, 421, 1032, 670]"
418,"[1592, 1929, 1680, 1043, 1154]"
419,"[1186, 1157, 331, 739, 1602]"
420,"[1915, 1344, 943, 140, 142]"
421,"[837, 1930, 1668, 130, 730]"
422,"[1885, 1915, 1561, 1888, 930]"
423,"[594, 1846, 1772, 1861, 1264]"
424,"[1607, 372, 1186, 623, 368]"
425,"[1607, 1186, 372, 368, 1602]"
426,"[1861, 1855, 1846, 1815, 1817]"
427,"[1600, 1273, 1178, 1602, 893]"
428,"[1319, 1153, 477, 476, 720]"
429,"[1344, 856, 1710, 1127, 1915]"
430,"[1592, 1590, 1915, 1591, 1488]"
431,"[1846, 1861, 1855, 481, 1833]"
432,"[1897, 1922, 1915, 1904, 1884]"
433,"[1915, 1603, 1863, 1871, 511]"
434,"[1193, 1592, 1915, 1894, 1909]"
435,"[1567, 1072, 368, 1069, 95]"
436,"[1915, 1205, 1649, 153, 1592]"
437,"[1885, 1586, 933, 60, 470]"
438,"[1915, 1885, 1588, 1344, 1561]"
439,"[1861, 1707, 1878, 1938, 1264]"
440,"[1915, 1586, 1032, 1899, 1526]"
441,"[1900, 1491, 1915, 505, 1514]"
442,"[1894, 1534, 1588, 1885, 1598]"
443,"[37, 108, 1778, 1056, 516]"
444,"[1113, 1045, 1192, 1066, 377]"
445,"[1861, 1265, 1915, 1302, 362]"
446,"[1436, 1721, 1915, 1754, 1737]"
447,"[1249, 1915, 1721, 1598, 926]"
448,"[1915, 1897, 1922, 1924, 478]"
449,"[1071, 1922, 1897, 1905, 1587]"
450,"[1588, 1193, 1030, 1029, 1034]"
451,"[372, 1607, 368, 1186, 1157]"
452,"[1915, 1193, 1909, 1520, 1064]"
453,"[1915, 1885, 1588, 1561, 1543]"
454,"[1915, 419, 407, 406, 1592]"
455,"[259, 224, 1289, 256, 1153]"
456,"[1904, 43, 1897, 1922, 1915]"
457,"[1915, 1043, 1592, 408, 1344]"
458,"[1279, 1636, 446, 1263, 431]"
459,"[1473, 1885, 615, 1178, 1179]"
460,"[1915, 1861, 452, 1344, 1325]"
461,"[336, 1708, 1707, 1878, 1938]"
462,"[1915, 1676, 428, 430, 1077]"
463,"[1543, 1884, 1552, 1915, 1531]"
464,"[1915, 1924, 478, 1900, 1721]"
465,"[73, 1045, 1157, 373, 362]"
466,"[1618, 761, 1915, 759, 752]"
467,"[73, 1107, 355, 359, 347]"
468,"[1854, 1852, 1708, 1857, 1856]"
469,"[95, 1197, 1035, 623, 626]"
470,"[1192, 1604, 1606, 1852, 692]"
471,"[1304, 1677, 1301, 1824, 1874]"
472,"[110, 691, 1707, 1878, 1938]"
473,"[1929, 1043, 1592, 1590, 1680]"
474,"[1915, 1592, 849, 1931, 716]"
475,"[1915, 1874, 1824, 1870, 1721]"
476,"[1246, 1491, 1707, 1878, 1938]"
477,"[1915, 1279, 707, 93, 1253]"
478,"[1915, 1586, 1066, 1620, 95]"
479,"[1521, 99, 1523, 1063, 43]"
480,"[1186, 372, 1607, 1602, 1255]"
481,"[1861, 1818, 1820, 1690, 1822]"
482,"[893, 61, 1555, 1617, 1722]"
483,"[1607, 372, 1186, 368, 623]"
484,"[1900, 1915, 1884, 1543, 707]"
485,"[868, 1071, 1748, 1807, 103]"
486,"[1607, 1636, 1608, 1602, 1903]"
487,"[1496, 1692, 114, 54, 57]"
488,"[1620, 1034, 1520, 1029, 1025]"
489,"[992, 1870, 1824, 272, 1874]"
490,"[1915, 1884, 1924, 1900, 478]"
491,"[420, 1197, 1118, 1902, 124]"
492,"[368, 1607, 1598, 740, 1608]"
493,"[1915, 1543, 1561, 1560, 1894]"
494,"[1915, 884, 1904, 1521, 116]"
495,"[1894, 1561, 1885, 1525, 1588]"
496,"[773, 1185, 92, 1033, 368]"
497,"[1607, 1598, 1255, 1906, 1602]"
498,"[1586, 927, 1033, 670, 1029]"
499,"[1192, 1604, 692, 1600, 116]"
500,"[1707, 1878, 1938, 309, 1854]"
501,"[114, 1567, 1528, 1589, 16]"
502,"[1915, 1561, 1543, 1552, 1546]"
503,"[1600, 106, 1178, 1032, 1477]"
504,"[1915, 419, 1561, 1620, 1543]"
505,"[1019, 305, 1861, 1805, 1560]"
506,"[388, 7, 1707, 1878, 1938]"
507,"[1935, 1936, 1602, 1603, 1666]"
508,"[1906, 1588, 1528, 1916, 901]"
509,"[1915, 1899, 1033, 1586, 1032]"
510,"[61, 1707, 1878, 1938, 1619]"
511,"[114, 535, 1496, 1915, 507]"
512,"[1567, 410, 1202, 1598, 1906]"
513,"[730, 731, 408, 943, 719]"
514,"[363, 1613, 1905, 1894, 92]"
515,"[1538, 1556, 1904, 1531, 1520]"
516,"[1915, 1592, 1344, 1590, 730]"
517,"[1602, 1607, 688, 372, 926]"
518,"[1915, 1520, 1620, 1034, 470]"
519,"[16, 1567, 1707, 1878, 1938]"
520,"[1900, 786, 1924, 1884, 1543]"
521,"[634, 377, 1045, 1707, 1878]"
522,"[1915, 1721, 1344, 759, 752]"
523,"[1915, 1344, 1885, 1825, 1561]"
524,"[1885, 1919, 1915, 1344, 1592]"
525,"[1825, 1915, 1861, 1830, 1818]"
526,"[682, 759, 752, 683, 761]"
527,"[79, 926, 1592, 670, 470]"
528,"[626, 1613, 740, 748, 1661]"
529,"[1861, 1869, 1864, 1857, 1854]"
530,"[1071, 1907, 1452, 1453, 503]"
531,"[1915, 1344, 1603, 1301, 1561]"
532,"[1636, 1607, 79, 1609, 1303]"
533,"[1567, 1598, 368, 372, 1894]"
534,"[1148, 283, 1861, 731, 419]"
535,"[1526, 1588, 1885, 1561, 1915]"
536,"[1428, 359, 1045, 1303, 1072]"
537,"[1924, 786, 478, 1884, 1434]"
538,"[478, 1861, 1885, 1818, 1820]"
539,"[1153, 259, 476, 720, 194]"
540,"[1707, 1878, 1938, 1852, 1856]"
541,"[1592, 1915, 1929, 1607, 1885]"
542,"[16, 114, 1897, 1922, 1192]"
543,"[1915, 1906, 419, 1916, 1592]"
544,"[1588, 1561, 1885, 1916, 1560]"
545,"[79, 623, 1609, 1654, 1658]"
546,"[1721, 1344, 271, 1915, 943]"
547,"[1298, 1250, 1607, 1906, 1157]"
548,"[927, 773, 1290, 1588, 1907]"
549,"[1926, 1528, 1312, 1562, 1529]"
550,"[150, 140, 142, 145, 147]"
551,"[1915, 1043, 1205, 153, 943]"
552,"[1567, 1894, 1904, 1066, 106]"
553,"[372, 1186, 1607, 1158, 1185]"
554,"[1157, 1607, 37, 438, 1186]"
555,"[1915, 512, 37, 1894, 362]"
556,"[114, 1113, 1915, 535, 507]"
557,"[1567, 1072, 135, 1069, 368]"
558,"[1924, 1915, 1897, 1884, 1922]"
559,"[868, 43, 1748, 1071, 811]"
560,"[1560, 1561, 1894, 1546, 1524]"
561,"[1915, 1897, 114, 1922, 1904]"
562,"[1915, 1561, 1543, 1535, 1534]"
563,"[1846, 1833, 1828, 1837, 1855]"
564,"[1924, 1915, 478, 1884, 114]"
565,"[419, 1915, 1032, 1666, 425]"
566,"[868, 43, 1748, 1071, 413]"
567,"[1118, 420, 1197, 1894, 1525]"
568,"[1915, 1900, 420, 1721, 878]"
569,"[1894, 1588, 1586, 1193, 1907]"
570,"[1607, 1344, 1602, 1915, 1603]"
571,"[1906, 1916, 1588, 1528, 1529]"
572,"[1915, 670, 470, 620, 1344]"
573,"[1915, 1526, 1899, 1536, 1543]"
574,"[1567, 368, 1072, 95, 1659]"
575,"[1915, 926, 1603, 1619, 759]"
576,"[1861, 1846, 789, 1815, 1818]"
577,"[1673, 1846, 1772, 1815, 1813]"
578,"[1897, 1922, 901, 1033, 1613]"
579,"[1915, 1526, 1899, 1904, 113]"
580,"[1592, 1590, 1591, 271, 1043]"
581,"[1592, 1591, 1205, 730, 943]"
582,"[1915, 1344, 1897, 1922, 95]"
583,"[1916, 1066, 1907, 1065, 1074]"
584,"[1312, 16, 641, 1884, 114]"
585,"[1915, 516, 1874, 1824, 1301]"
586,"[926, 1915, 1592, 670, 1344]"
587,"[1915, 1526, 1534, 1521, 1543]"
588,"[1915, 1620, 1193, 1894, 1561]"
589,"[1193, 1586, 1033, 1029, 1040]"
590,"[1915, 1603, 493, 752, 759]"
591,"[1434, 1897, 1915, 1922, 1461]"
592,"[257, 1410, 1611, 1604, 1062]"
593,"[420, 1197, 1320, 1118, 124]"
594,"[1915, 1863, 135, 493, 516]"
